id,user,type,title,description,youtube,image,video,pdf,url,status,sortOrder,is_deleted,create_date,modify_date
351,38593,1,gjfj,dshdrh,,uploads/document/1764138794_1005ddaaa94fc04bf01e.png,,,,1,1,1,2025-11-26 00:00:00,2025-11-26 00:00:00
352,38593,1,testing,sdf,,uploads/document/1764220907_1c6cd4117a389e6dbc3d.png,,,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
353,38593,4,title,vdsf,,,,uploads/document/1764221549_df5f30e7ac9d003aa94f.pdf,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
354,38593,4,testing,deresf,,,,uploads/document/1764221582_e033bd0b3022c5e20c22.pdf,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
355,38593,4,title,vsdvds,,,,uploads/document/1764222443_09d267218147ee210063.pdf,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
356,38593,4,title2,,,,,uploads/document/1764223233_6603107efdb7202b9f66.pdf,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
357,38593,4,efr,wefewf,,,,uploads/document/1764223759_f2d4dd9f6f6f1329f30e.pdf,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
358,38593,1,ssa,sdfsad,,uploads/document/1764223792_d566a29f121c2d8ed033.png,,,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
359,38593,4,sas,sda,,,,uploads/document/1764223809_5acc65b145747e53d735.pdf,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
360,38593,1,sadsa,sdfsd,,uploads/document/1764223843_3a2eb095705d3a465cd6.pdf,,,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
361,38593,1,scdsz,zssd,,uploads/document/1764223889_c01c677ab99b1ed0fe52.pdf,,,,1,1,1,2025-11-27 00:00:00,2025-11-27 00:00:00
362,38593,1,xdas,ADXAD,,uploads/document/1765612791_54526b72246f49a9fa1c.pdf,,,,1,1,1,2025-11-27 00:00:00,2025-12-13 00:00:00
363,38800,1,QA Engineer,,,,,,,1,1,0,2025-11-29 00:00:00,2025-11-29 00:00:00
364,38800,1,PHP Dev,,,uploads/document/1764396729_301513d1a85a18287ca7.png,,,,1,1,0,2025-11-29 00:00:00,2025-11-29 00:00:00
365,38845,1,QA Engineer,Test,,uploads/document/1764655336_06c4af0615845b0d483d.png,,,,1,1,0,2025-12-02 00:00:00,2025-12-02 00:00:00
366,38851,1,QA Engineer,Test,,uploads/document/1764659415_e5598979af2b5d42c40c.jpeg,,,,1,1,0,2025-12-02 00:00:00,2025-12-02 00:00:00
367,38854,1,QA,,,uploads/document/1764678166_8da86d8b4e66c363398a.png,,,,1,1,0,2025-12-02 00:00:00,2025-12-02 00:00:00
368,639,1,jjl,,,uploads/document/6e2b2f1379759a353f35b14015fb9bf9ee97d9e49364a5cfc5b344c7b74d2c68.jpg,,,,1,1,0,2025-12-02 00:00:00,2026-05-14 00:00:00
369,38855,1,QA Engineer,,,uploads/document/1764749388_d8d501f57b7994ea8bf5.png,,,,1,1,0,2025-12-03 00:00:00,2025-12-03 00:00:00
370,38857,1,QA,,,uploads/document/1764742566_d0f5eb1a51d66cac6b38.png,,,,1,1,0,2025-12-03 00:00:00,2025-12-03 00:00:00
371,38855,1,QE,,,uploads/document/1764749408_9f7af1c7bbc63ece296e.png,,,,1,1,0,2025-12-03 00:00:00,2025-12-03 00:00:00
372,38860,1,QA,,,uploads/document/1764749452_f2b28c7e8122f2153f8c.png,,,,1,1,1,2025-12-03 00:00:00,2025-12-06 00:00:00
373,2670,1,kjjkjkjkk jhbkjkjjk,,,,,,,1,1,1,2025-12-06 00:00:00,2025-12-06 00:00:00
374,2670,1,hgjghjgjh,,,,,,,1,1,0,2025-12-06 00:00:00,2025-12-06 00:00:00
375,2670,1,trfggffg gfgfgf,,,,,,,1,1,0,2025-12-06 00:00:00,2025-12-06 00:00:00
376,38860,1,QA,,,,,,,1,1,0,2025-12-13 00:00:00,2026-01-16 00:00:00
377,38860,1,QA Engineer,Test,,,,,,1,1,0,2025-12-16 00:00:00,2025-12-16 00:00:00
378,38593,4,vgjfg,dbfdg,,,,,,1,1,1,2025-12-17 00:00:00,2025-12-17 00:00:00
379,38593,3,csd,asFsaf,,,,,,1,1,1,2025-12-17 00:00:00,2025-12-17 00:00:00
380,38593,2,dgds,,,,,,,1,1,1,2025-12-17 00:00:00,2025-12-17 00:00:00
381,38593,3,gsg,sgasf,,,,,,1,1,1,2025-12-17 00:00:00,2025-12-17 00:00:00
382,38593,1,tthtr,thyt,,uploads/document/1765967078_b2bd5ac027caea2d5dd1.pdf,,,,1,1,1,2025-12-17 00:00:00,2025-12-17 00:00:00
383,38593,3,eeqeq2,wrqrq,,,,,,1,1,1,2025-12-17 00:00:00,2025-12-17 00:00:00
384,38863,3,shmlfc,,,,,,,1,1,1,2025-12-18 00:00:00,2025-12-18 00:00:00
385,19,1,image only,image,,uploads/document/1766141051_449175269dbbeb6e7c1a.jpg,,,,1,1,0,2025-12-19 00:00:00,2025-12-19 00:00:00
386,38593,3,ghgg,ghgju,,,,,,1,1,1,2025-12-20 00:00:00,2025-12-20 00:00:00
387,2670,2,This is video portfolio,"A captivating R&amp;B music video shoot showcasing exceptional visual storytelling and soulful performances. Expertly crafted to engage audiences on YouTube, blending artistic direction with high-quality production to elevate the song’s emotional impact and brand presence.",https://www.youtube.com/watch?v=FCFzydZh8FY&list,,,,,1,1,0,2025-12-22 00:00:00,2025-12-22 00:00:00
388,2670,1,fggfgf,gffggfgf,,uploads/document/1766387972_38eba65f59628113106a.png,,,,1,1,0,2025-12-22 00:00:00,2025-12-22 00:00:00
389,38872,1,QA,,,uploads/document/1766398162_d0f0caaa4ec7492974ed.png,,,,1,1,1,2025-12-22 00:00:00,2025-12-22 00:00:00
390,38829,1,asd,asda s,,uploads/document/1766736533_6470c4690d4e2bd2d703.png,,,,1,1,1,2025-12-26 00:00:00,2025-12-26 00:00:00
391,38918,2,QA,Testing,,,,,,1,1,0,2025-12-30 00:00:00,2025-12-30 00:00:00
392,38593,1,title1,sdfcdf,,,,,,1,1,1,2025-12-30 00:00:00,2025-12-30 00:00:00
393,38593,4,fdwfw,dfaweew,,,,,,1,1,1,2025-12-30 00:00:00,2025-12-30 00:00:00
394,5014,1,trete,,,uploads/document/1e3f1e869090c6968c383c9a554107db6865ff45dc06f03f9aa43b42263dbdee.png,,,,1,1,0,2025-12-30 00:00:00,2026-01-14 00:00:00
395,5014,2,sfdsaf,,https://www.youtube.com/shorts/hCZ1h6oIqLA,,,,,1,1,0,2025-12-30 00:00:00,2025-12-30 00:00:00
396,5014,4,sdefrsde,,,,,uploads/document/8d28cc9425a030067d86b282cc86301fca4a30aab6ece9b3e638f53cdda88b59.pdf,,1,1,0,2025-12-30 00:00:00,2025-12-30 00:00:00
397,26656,1,asdasdasd,,,uploads/document/27a2fe8c70666ae85736f39e4a3302ce15d4737a0b9b9a4f123047502b60c933.pdf,,,,1,1,1,2025-12-30 00:00:00,2025-12-30 00:00:00
398,26656,1,adasdasd,asdasdasd,,,,,,1,1,1,2025-12-30 00:00:00,2025-12-30 00:00:00
399,26656,1,dsdfsdfsdf,,,uploads/document/f1b546284927c8628535d9e10fbc82c16bda57e82ee3261e2ff2328534b7af58.jpg,,,,1,1,1,2025-12-30 00:00:00,2025-12-30 00:00:00
400,26656,3,adasd,asdasdadsas,,,,,,1,1,1,2025-12-30 00:00:00,2025-12-30 00:00:00
401,26656,3,Imageasd,asdasdasdasd,,,,,https://www.youtube.com/trycatchofficial,1,1,0,2025-12-30 00:00:00,2025-12-31 00:00:00
402,26656,1,asdasd,asdasd,,uploads/document/f3aa1da2983edf6262a2c106f30e904e3cbe62ee066f62c0554fa7b7b0ee9936.jpg,,,,1,1,0,2025-12-31 00:00:00,2025-12-31 00:00:00
403,38593,4,Title,hello this is only for testing purpose,,,,uploads/document/6e01a6009b22e51fb23e6b10f458e06548749465ff75e35edafe09782dd6d371.pdf,,1,1,0,2026-01-02 00:00:00,2026-01-07 00:00:00
404,38938,1,QA,Test,,uploads/document/baf62dd3d8069b78749ffcb4ed74e04d8b4ce1e498abf6af6cc925ecd08bd23c.jpg,,,,1,1,1,2026-01-05 00:00:00,2026-01-05 00:00:00
405,38938,4,QA Test,Testing,,,,uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,,1,1,0,2026-01-05 00:00:00,2026-01-05 00:00:00
406,38593,3,testsing,dgdfgrfg,,,,,,1,1,1,2026-01-05 00:00:00,2026-01-05 00:00:00
407,38593,1,testing,dsjkgrejlgi,,uploads/document/e72185043c27bf053ab94357809c47e464de4054488d4a079c40811299aeb480.png,,,,1,1,0,2026-01-07 00:00:00,2026-01-07 00:00:00
408,38971,1,Testing,shhshs,,uploads/document/7801ee90a997cc59a78f8d2a97331c331aa1c7a3e5881126a00fac02bc6859ee.jpg,,,,1,1,0,2026-01-08 00:00:00,2026-01-08 00:00:00
409,39001,1,Title,hello testing,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/5f72d4faadd4bf614fbef1e29f30ff1d87640a4053de03b6a6d5f6af9b278a97.png,,,,1,1,1,2026-01-12 00:00:00,2026-01-12 00:00:00
410,39001,4,sdAAS,sdfasda,,,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/efe151892afac4f09f5d2e8386b0ccc4282ca36b9a6d02fbca53d67408c8a7ef.pdf,,1,1,1,2026-01-12 00:00:00,2026-01-12 00:00:00
411,39001,4,rgtr,warwr,,,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/efe151892afac4f09f5d2e8386b0ccc4282ca36b9a6d02fbca53d67408c8a7ef.pdf,,1,1,1,2026-01-12 00:00:00,2026-01-12 00:00:00
412,39001,4,sfgsedffvjhm,awsdwadwhcjn,,,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/efe151892afac4f09f5d2e8386b0ccc4282ca36b9a6d02fbca53d67408c8a7ef.pdf,,1,1,1,2026-01-12 00:00:00,2026-01-12 00:00:00
413,38985,1,Dummy Portfolio Title,Dummy Portfolio Description,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/4e67bffddaf1299ae8bf9719ce33445b5839627c1e3dc5aedc2f244eb0969b6a.png,,,,1,1,1,2026-01-13 00:00:00,2026-01-13 00:00:00
414,39003,1,testing,shshhsh,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/afc7080e80e24eb282fff22feaad3741d5a6d63f80c5a45e242006504b01ea7f.jpg,,,,1,1,0,2026-01-13 00:00:00,2026-01-13 00:00:00
415,39003,4,syey,bsdbbdb,,,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/2b1d47468788277c6865e74575900d509f1357b543dec85f74d138ea194c1e45.pdf,,1,1,0,2026-01-13 00:00:00,2026-01-13 00:00:00
416,39005,4,QA,Tets,,,,https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,,1,1,0,2026-01-13 00:00:00,2026-01-13 00:00:00
417,38985,3,akldjfahf ahf,aja;dfk alk;djf akdjf ;ajf,,,,,https://javiercbk.github.io/json_to_dart/,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
418,38985,2,video,video d,https://javiercbk.github.io/json_to_dart/,,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
419,38985,1,image,image desc,,uploads/document/80c59ea17e9601b8165266872483aa8d7e0eeab67b6d85e589ce1ec01e82f899.png,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
420,38985,1,image title,img description,,uploads/document/37f7d3c39f657f8628b66d6e9dd1817ea6e42167b383f1df0d3e37b763223dde.jpg,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
421,38985,2,video link,video link desc,www.youtubevideo.com,,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
422,38985,3,url title,url description,,,,,www.urlorlink.com,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
423,38985,4,pdf title,pdf description,,,,uploads/document/2c825e9f9b939251afaf244e8fabc4c30f7fa09bfd7bcd07685f633c0e833d2a.pdf,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
424,38985,2,youtube video title,youtube desc,https://javiercbk.github.io/json_to_dart/,,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
425,38985,3,url or link title,url or link de,,,,,https://collarcheckbeta.com/dummy-certivicate-url,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
426,38985,1,image title,image description,,uploads/document/37f7d3c39f657f8628b66d6e9dd1817ea6e42167b383f1df0d3e37b763223dde.jpg,,,,1,1,0,2026-01-14 00:00:00,2026-01-14 00:00:00
427,38985,2,video title,video description,https://www.video.com,,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
428,38985,3,url or link title,url or link description,,,,,https://urlorlink.com,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
429,38985,4,pdf title,pdf description,,,,uploads/document/2c825e9f9b939251afaf244e8fabc4c30f7fa09bfd7bcd07685f633c0e833d2a.pdf,,1,1,0,2026-01-14 00:00:00,2026-01-14 00:00:00
430,38985,2,video title,video description,https://www.youtubevideolink.com,,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
431,38985,2,video title,video description,https://www.youtubelink.com,,,,,1,1,1,2026-01-14 00:00:00,2026-01-14 00:00:00
432,39036,1,drty,erftewrtfewr,,uploads/document/dcd3da77605f3463fc6138118fcb00e36e1fe438d759fa9044d94981d47d8f64.jpg,,,,1,1,0,2026-01-15 00:00:00,2026-01-15 00:00:00
433,39036,4,adawsd asfwsadf,asdawsdw,,,,uploads/document/efe151892afac4f09f5d2e8386b0ccc4282ca36b9a6d02fbca53d67408c8a7ef.pdf,,1,1,0,2026-01-15 00:00:00,2026-01-15 00:00:00
434,39039,1,QA,test,,uploads/document/29aa226a9dbec1b2777b8195fa7b735d31c3a073708812ce29fb0a0bf709e10c.jpg,,,,1,1,0,2026-01-16 00:00:00,2026-01-16 00:00:00
435,39046,1,fsdsdfsdf,afsasfafs,,uploads/document/ab7baeae1129b4cf6b321b7dfdff6b8d5c30e9f52d84e77ff712c59220f942a2.jpeg,,,,1,1,1,2026-01-17 00:00:00,2026-01-17 00:00:00
436,39046,1,sfdfsdf,dfsdfsdf,,uploads/document/b605e67587b476eccea76c71d230309ad6e3d6c465914e0a645bb21da6db6200.jpeg,,,,1,1,0,2026-01-17 00:00:00,2026-01-17 00:00:00
437,39053,1,eheh,whhshsjsj,,uploads/document/b5b30f17c5deb1c13003cb394869011dfcb59844c3408cd3cf082eddbbf991d8.jpg,,,,1,1,0,2026-01-20 00:00:00,2026-01-20 00:00:00
438,39057,1,Mithoon,Scuba Dancer,,uploads/document/29aa226a9dbec1b2777b8195fa7b735d31c3a073708812ce29fb0a0bf709e10c.jpg,,,,1,1,0,2026-01-21 00:00:00,2026-01-21 00:00:00
439,39057,1,Nisarg,Genious Parle G,,uploads/document/4b6722d28e7a0d655dcdae0c8abbae0a4251d3e1702ab9a8cf7b3a02e79de6de.jpg,,,,1,1,1,2026-01-21 00:00:00,2026-01-21 00:00:00
440,39054,1,tghd,shs,,uploads/document/b395e7ceebf989e150f42bb87c7e43d3024a7193e6b3287da0d85d63cfbd7489.jpg,,,,1,1,1,2026-01-21 00:00:00,2026-01-21 00:00:00
441,39054,1,fghd,fdxghdfg,,uploads/document/b395e7ceebf989e150f42bb87c7e43d3024a7193e6b3287da0d85d63cfbd7489.jpg,,,,1,1,0,2026-01-21 00:00:00,2026-01-21 00:00:00
442,39080,4,QA,,,,,uploads/document/fd6b91ef16cfbcfe0b2903fa6d3a0bad579fe3df462ae289feab4b8af2dc3fe5.pdf,,1,1,0,2026-01-23 00:00:00,2026-01-30 00:00:00
443,39099,1,QA,Test,,uploads/document/d2e3eefb8405adc1bac839b6d8f4340fa59c068fee5e7bfcd622d9e11e7bd4e4.jpg,,,,1,1,0,2026-01-23 00:00:00,2026-01-23 00:00:00
444,39117,1,QA Engineer,test,,uploads/document/29aa226a9dbec1b2777b8195fa7b735d31c3a073708812ce29fb0a0bf709e10c.jpg,,,,1,1,1,2026-01-28 00:00:00,2026-01-28 00:00:00
445,39001,1,shhshs,shhss,,uploads/document/08fa336f8fd1fb87502023eca43868fe067d96e38fc7a8e06248943cd466062a.jpg,,,,1,1,1,2026-01-28 00:00:00,2026-02-06 00:00:00
446,39001,4,testing,bndfnbkf,,,,uploads/document/f729d33c6a6b13ad79eac4b2f5e00a24c3bd262292e4048c3f814dd5410f1c48.pdf,,1,1,1,2026-01-31 00:00:00,2026-01-31 00:00:00
447,38829,1,test,"sfsg specializes in innovative solutions delivering exceptional results across diverse industries. Our expertise includes advanced technology integration, strategic consulting, and customized services, ensuring client growth and efficiency. Committed to excellence, we drive impactful outcomes through tailored, forward-thinking approaches.",,uploads/document/955593f82658a166b3225a25bf50bf0ff3d58cc0f0fd9efb988a23afe61d2cfe.png,,,,1,1,0,2026-01-31 00:00:00,2026-01-31 00:00:00
448,39001,4,rdgr,sedrfedsrf,,,,uploads/document/f729d33c6a6b13ad79eac4b2f5e00a24c3bd262292e4048c3f814dd5410f1c48.pdf,,1,1,1,2026-01-31 00:00:00,2026-01-31 00:00:00
449,39132,1,QA Test,Test,,uploads/document/e8d122bc8a682e1bf64d6b50750a0c2ed799275ba7300040cac8447cb6035aab.jpg,,,,1,1,0,2026-02-03 00:00:00,2026-02-03 00:00:00
450,39137,4,QA,Test,,,,uploads/document/6afde3008b6246e26aa9b411c5f5be817eac62b2cf82c69ab44192ab8371d5a9.pdf,,1,1,0,2026-02-03 00:00:00,2026-02-03 00:00:00
451,39168,1,testing,hshsh,,uploads/document/decece7133e807767dee65fcca088b83d9463c8fc7b8e9bfe0e2accedd28014d.jpg,,,,1,1,0,2026-02-05 00:00:00,2026-02-05 00:00:00
452,39001,4,shfg,basergre,,,,uploads/document/97fa8e2f2e9684d7aeab3c542637c11ba2b1f93b9d3d6d0da123ca93568fa11e.pdf,,1,1,1,2026-02-06 00:00:00,2026-02-06 00:00:00
453,39001,4,fgh,sgsedfg,,,,uploads/document/97fa8e2f2e9684d7aeab3c542637c11ba2b1f93b9d3d6d0da123ca93568fa11e.pdf,,1,1,1,2026-02-06 00:00:00,2026-02-06 00:00:00
454,39001,4,testing,this is for testing,,,,,,1,1,1,2026-02-06 00:00:00,2026-02-06 00:00:00
455,39001,4,teast,sbdhh,,,,uploads/document/f4bcdfe74f5148c634dbdca9e97f9bb87240205d9b5cc83cf4d51fc8af3b21b2.pdf,,1,1,1,2026-02-06 00:00:00,2026-02-27 00:00:00
456,39001,1,sggw,shahh,,,,,,1,1,1,2026-02-06 00:00:00,2026-02-06 00:00:00
457,39001,1,title,vzshh,,,,,,1,1,1,2026-02-06 00:00:00,2026-02-06 00:00:00
458,39169,1,QA Engineer,test,,uploads/document/29aa226a9dbec1b2777b8195fa7b735d31c3a073708812ce29fb0a0bf709e10c.jpg,,,,1,1,0,2026-02-06 00:00:00,2026-02-06 00:00:00
459,39210,4,fdasdf,asdfasdf,,,,uploads/document/7b15d74abe6cb78688642a35cfa3c7bbe1d5afd5aed0f9420c06fcff5c2d1acb.pdf,,1,1,0,2026-02-09 00:00:00,2026-02-09 00:00:00
460,39124,1,adsfasd,adsfsdaf dfa,,uploads/document/bc80e22e9554a149522ffb834b9ad93ebc5a72f40e600c0dd52ac65fd063f61c.jpg,,,,1,1,0,2026-02-10 00:00:00,2026-02-10 00:00:00
461,39001,4,testing,mvkfd  dfnvfv,,,,,,1,1,1,2026-02-19 00:00:00,2026-02-19 00:00:00
462,38985,1,gfhgfd,cghfd fdhg df,,uploads/document/b395e7ceebf989e150f42bb87c7e43d3024a7193e6b3287da0d85d63cfbd7489.jpg,,,,1,1,0,2026-02-21 00:00:00,2026-02-21 00:00:00
463,39293,4,Testin g,zxvjbfxjdvbndfzb,,,,uploads/document/211cde9ec06aa5f1fbe5cf3dc902268101a7bc29fa37afc4ea66510049010afc.pdf,,1,1,0,2026-02-21 00:00:00,2026-02-21 00:00:00
464,39001,4,Testing,this is for,,,,,,1,1,1,2026-02-27 00:00:00,2026-02-27 00:00:00
465,39001,4,this is testing,hello this is for testing only,,,,uploads/document/91fd438173e0bbb9f76dc1cccd884eaa2f7a7b14a54f57c90f256ee59a4002c3.pdf,,1,1,1,2026-02-27 00:00:00,2026-04-11 00:00:00
466,39316,1,Nwew,sfsfs sf sfslk fsjfs fslf sfjss,,uploads/document/3a2f00f9a349368bd7a99fd93eb7c61ca2883927897e981d95bfe1ae49742855.png,,,,1,1,0,2026-03-10 00:00:00,2026-03-10 00:00:00
467,39316,4,fgsgwsgwg,wegwgwegew,,,,uploads/document/ef88691576d9656a368e5652a333f412c77da6b4ee723d0c4f134af67c957c3f.pdf,,1,1,0,2026-03-10 00:00:00,2026-03-10 00:00:00
468,39331,1,QA,,,uploads/document/07c0369e861931dae94950a05f3e343fe994f4d8540c974617f1e06453ff1427.png,,,,1,1,0,2026-03-11 00:00:00,2026-03-11 00:00:00
469,39332,4,QA,,,,,uploads/document/fd6b91ef16cfbcfe0b2903fa6d3a0bad579fe3df462ae289feab4b8af2dc3fe5.pdf,,1,1,0,2026-03-11 00:00:00,2026-03-11 00:00:00
470,39381,1,testing,this is only for testing,,uploads/document/e198bcec731ddbd49f5f24373a49ca9d02caf74094ad8e45cb5ed5b1bb6f85aa.jpg,,,,1,1,0,2026-03-24 00:00:00,2026-03-24 00:00:00
471,39314,1,sderfgasd,sdzfxgsdfg,,uploads/document/9fa1830f77cd9aae01ce4ac2ad8de22f4189448e3f9b3c04cda72e0b2db33666.jpg,,,,1,1,1,2026-04-02 00:00:00,2026-04-02 00:00:00
472,39335,3,gaurav portfolio,"Gaurav’s portfolio showcases expertise in innovative technology solutions across finance and healthcare sectors. Offering tailored software development and data analytics services, Gaurav delivers impactful, scalable results that drive efficiency and business growth, combining technical excellence with client-focused innovation.",,,,,https://gauravportfolio.kesug.com,1,1,0,2026-04-11 00:00:00,2026-04-11 00:00:00
473,39001,1,testing,This is only for testing purpose,,uploads/document/b148f61865a0104118922db17bd628e9512606a24a5ed53adf2584b1e8849104.jpg,,,,1,1,1,2026-05-09 00:00:00,2026-05-09 00:00:00
474,39001,1,texting,shdjqhjdhqjwhd,,,,,,1,1,1,2026-05-14 00:00:00,2026-05-14 00:00:00
475,639,1,New,Great Image 2,,uploads/document/f69463f566829ab1da56187f9640d4b1dfd3f587ebbe2449397a8e8ec09bcac8.png,,,,1,1,0,2026-05-15 00:00:00,2026-05-15 00:00:00
476,39001,1,testing sbbsbs,hssnjdjdjd,,,,,,1,1,1,2026-05-22 00:00:00,2026-06-04 00:00:00
477,39001,1,title test,this is for testing only,,,,,,1,1,1,2026-05-28 00:00:00,2026-05-28 00:00:00
478,40119,1,cloud recon,its a my project which i worked on,,,,,,1,1,1,2026-05-28 00:00:00,2026-05-28 00:00:00
479,40119,1,cloud recon,I worked on this project,,,,,,1,1,1,2026-05-28 00:00:00,2026-05-28 00:00:00
480,40119,1,Cloud Recon,I worked on these type of projectefewewfe,,,,,,1,1,1,2026-05-28 00:00:00,2026-05-29 00:00:00
481,40119,4,Cloud Recon,I worked on these type of project like Cloud portal where we show on-premise data,,,,,,1,1,0,2026-05-28 00:00:00,2026-05-29 00:00:00
482,40119,1,Collar Check new,Mainly work on these,,uploads/document/b4b21f08215e71bd3b2ad0c40e2c8bc236dda08c712275d5e8f243b0ea611b08.jpeg,,,,1,1,0,2026-05-29 00:00:00,2026-05-29 00:00:00
483,40119,4,cv_varttika,"In this, I was responsible for understanding the requirements and accepted criteria area",,,,uploads/document/d105d8275fbf36c7d890729aa7c78daf94e859954ecfbefb31111605641ec90a.pdf,,1,1,1,2026-05-29 00:00:00,2026-05-29 00:00:00
484,639,1,fsf,,,,,,,1,1,1,2026-06-03 00:00:00,2026-06-03 00:00:00
485,639,1,fsf,,,,,,,1,1,1,2026-06-03 00:00:00,2026-06-03 00:00:00
486,639,4,klsafsa,"Experienced Frontend Developer specializing in React.js and Next.js to build responsive, scalable web applications. Proficient in JavaScript, TypeScript, and modern CSS frameworks, delivering optimized performance and seamless user experiences through effective API integration and UI component development.",,,,uploads/document/d8a0b54740116952a67d82e3534fe40b75e02d53cf29183a384eb81155e4f202.pdf,,1,1,0,2026-06-03 00:00:00,2026-06-03 00:00:00
487,19,1,ewrwr,ewrwrw,,uploads/document/11b79c72cfa6eb64934408cc74739bb6276e66105c13a208085abec7687a9f9b.jpg,,,,1,1,0,2026-06-04 00:00:00,2026-06-04 00:00:00
488,39314,1,asdfga a,agf sdfh dsfg,,,,,,1,1,1,2026-06-04 00:00:00,2026-06-04 00:00:00
489,39001,1,title,djvdhjvh h h h,,uploads/document/c8b0b9ae1227322c6e5b1e7a45988525167a8966ab2cdc7c6e1a63353dea73b8.jpg,,,,1,1,1,2026-06-05 00:00:00,2026-06-24 00:00:00
490,40222,1,title,this is for testing,,uploads/document/234b468c1f78343ebe179d183bb9388b82e98bcb8ce301ae4afb33d5867f60af.jpg,,,,1,1,0,2026-06-05 00:00:00,2026-06-05 00:00:00
491,40245,1,dfsf,rtet,,,,,,1,1,0,2026-06-06 00:00:00,2026-06-06 00:00:00
492,40265,1,safa,,,uploads/document/cfaab617c5cb5c61d748e46f2aca28437f82c946b992ca9ac3b4f8ce761a28eb.png,,,,1,1,0,2026-06-08 00:00:00,2026-06-08 00:00:00
493,40265,1,asfa,fasfa,,uploads/document/cfaab617c5cb5c61d748e46f2aca28437f82c946b992ca9ac3b4f8ce761a28eb.png,,,,1,1,0,2026-06-08 00:00:00,2026-06-08 00:00:00
494,19,1,dffsf,,,uploads/document/57d18feaeca3e80e49443ad61a80ec2db7e66aac4b2ae06400f074db1bf3bb2a.png,,,,1,1,0,2026-06-10 00:00:00,2026-06-10 00:00:00
495,40119,4,CollarCheck Portfolio Management Dashboard,"Developed the CollarCheck Portfolio Management Dashboard, a web-based platform enhancing professional visibility and portfolio organization. It offers intuitive management of multimedia entries, profile and company connections, job applications, and certifications, delivering a seamless, responsive user experience focused on engagement and career growth.",,,,uploads/document/ef81d7c5b77c5d12d06805a1da39ffc2563a42af741a1c28298709c806ae7043.pdf,,1,1,0,2026-06-12 00:00:00,2026-06-12 00:00:00
496,40352,1,dds,,,uploads/document/7fb18515dcfb38a1ce8384bde3e37436869609f84593d1b6c7fdeeaa4c9d4030.png,,,,1,1,0,2026-06-13 00:00:00,2026-06-13 00:00:00
497,40352,1,dds,,,uploads/document/7fb18515dcfb38a1ce8384bde3e37436869609f84593d1b6c7fdeeaa4c9d4030.png,,,,1,1,0,2026-06-13 00:00:00,2026-06-13 00:00:00
498,40352,4,sad,,,,,uploads/document/15e4b6819f5ecadf420f765576a7e1cc2d27554589d89df53548e318c276baff.pdf,,1,1,0,2026-06-13 00:00:00,2026-06-13 00:00:00
499,40452,1,Collar Check,"CollarCheck is a professional hiring platform that connects verified job seekers with employers, enhancing transparency and efficiency. It enables profile verification, job applications, and employer ratings, empowering credible talent discovery and streamlined recruitment processes.",,uploads/document/a6d432817caae50d6626c0baaedbdd8fe957c36630450b78840384a3fea679be.png,,,,1,1,0,2026-06-19 00:00:00,2026-06-19 00:00:00
500,40279,1,njh,,,uploads/document/7fb18515dcfb38a1ce8384bde3e37436869609f84593d1b6c7fdeeaa4c9d4030.png,,,,1,1,0,2026-06-20 00:00:00,2026-06-20 00:00:00
